dataset_name,subset,model_name,folder_name,status,eval_accuracy,eval_f1,eval_precision,eval_recall,eval_loss,epoch,runtime
dair-ai/emotion,split,ProsusAI/finbert,dair-ai_emotion@split_ProsusAI-finbert,Completed,0.9115,0.910897094,0.9135421783,0.9115,0.3004390299,12.0,14.3148
dair-ai/emotion,split,albert-base-v2,dair-ai_emotion@split_albert-base-v2,Completed,0.908,0.9087434356,0.9120819639,0.908,0.2896398306,16.0,16.7984
dair-ai/emotion,split,bert-base-multilingual-uncased,dair-ai_emotion@split_bert-base-multilingual-uncased,Completed,0.904,0.9050680822,0.9104393036,0.904,0.3228976727,12.0,14.4592
dair-ai/emotion,split,bert-base-uncased,dair-ai_emotion@split_bert-base-uncased,Completed,0.9005,0.9004113361,0.9053833244,0.9005,0.3085049093,12.0,14.2812
dair-ai/emotion,split,bert-large-uncased,dair-ai_emotion@split_bert-large-uncased,Completed,0.9125,0.9129462711,0.9168540936,0.9125,0.2870849371,12.0,44.9962
dair-ai/emotion,split,bert-large-uncased-whole-word-masking-finetuned-squad,dair-ai_emotion@split_bert-large-uncased-whole-word-masking-finetuned-squad,Completed,0.915,0.9155403196,0.920041634,0.915,0.2732641101,12.0,46.7404
dair-ai/emotion,split,cardiffnlp/twitter-roberta-base-sentiment-latest,dair-ai_emotion@split_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.9175,0.9176607034,0.9190454378,0.9175,0.2627333105,12.0,13.5832
dair-ai/emotion,split,deepset/roberta-base-squad2,dair-ai_emotion@split_deepset-roberta-base-squad2,Completed,0.9115,0.912111331,0.9138505575,0.9115,0.2812809944,12.0,13.519
dair-ai/emotion,split,distilbert-base-uncased,dair-ai_emotion@split_distilbert-base-uncased,Completed,0.905,0.9050360437,0.9118632161,0.905,0.2826694846,12.0,7.417
dair-ai/emotion,split,distilbert-base-uncased-distilled-squad,dair-ai_emotion@split_distilbert-base-uncased-distilled-squad,Completed,0.914,0.9151706391,0.9176111102,0.914,0.3554158211,14.0,7.2812
dair-ai/emotion,split,distilbert-base-uncased-finetuned-sst-2-english,dair-ai_emotion@split_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.912,0.9112774244,0.9124953564,0.912,0.3368120193,13.0,7.3088
dair-ai/emotion,split,distilroberta-base,dair-ai_emotion@split_distilroberta-base,Completed,0.902,0.9033800286,0.9083184925,0.902,0.2668575943,12.0,7.228
dair-ai/emotion,split,emilyalsentzer/Bio_ClinicalBERT,dair-ai_emotion@split_emilyalsentzer-Bio_ClinicalBERT,Completed,0.896,0.8965568681,0.8992088998,0.896,0.3185942471,12.0,14.3185
dair-ai/emotion,split,j-hartmann/emotion-english-distilroberta-base,dair-ai_emotion@split_j-hartmann-emotion-english-distilroberta-base,Completed,0.914,0.9132073301,0.9159886986,0.914,0.2819272578,12.0,7.1068
dair-ai/emotion,split,microsoft/deberta-base,dair-ai_emotion@split_microsoft-deberta-base,Completed,0.8935,0.8961433333,0.9042837073,0.8935,0.338466078,11.0,26.6409
dair-ai/emotion,split,nlptown/bert-base-multilingual-uncased-sentiment,dair-ai_emotion@split_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.9135,0.9129317878,0.9157222095,0.9135,0.2832834423,12.0,14.2893
dair-ai/emotion,split,roberta-base,dair-ai_emotion@split_roberta-base,Completed,0.91,0.9097987572,0.9173557107,0.91,0.2852730155,12.0,13.5154
dair-ai/emotion,split,xlm-roberta-base,dair-ai_emotion@split_xlm-roberta-base,Completed,0.913,0.9124990497,0.9139440563,0.913,0.3232536316,13.0,13.6885
dair-ai/emotion,split,zhayunduo/roberta-base-stocktwits-finetuned,dair-ai_emotion@split_zhayunduo-roberta-base-stocktwits-finetuned,Completed,0.903,0.903430403,0.9045917528,0.903,0.3710494936,14.0,13.595
google-research-datasets/poem_sentiment,,GroNLP/hateBERT,google-research-datasets_poem_sentiment_GroNLP-hateBERT,Completed,0.8557692308,0.8556518099,0.8568681319,0.8557692308,0.5113455057,14.0,0.7441
google-research-datasets/poem_sentiment,,ProsusAI/finbert,google-research-datasets_poem_sentiment_ProsusAI-finbert,Completed,0.8557692308,0.8560803101,0.8574350894,0.8557692308,0.4289428592,12.0,0.7506
google-research-datasets/poem_sentiment,,albert-base-v2,google-research-datasets_poem_sentiment_albert-base-v2,Completed,0.8846153846,0.8852317554,0.8908879559,0.8846153846,0.4596068263,15.0,0.8786
google-research-datasets/poem_sentiment,,bert-base-multilingual-uncased,google-research-datasets_poem_sentiment_bert-base-multilingual-uncased,Completed,0.7980769231,0.7887231816,0.8474358974,0.7980769231,0.5975465178,12.0,0.7414
google-research-datasets/poem_sentiment,,bert-base-uncased,google-research-datasets_poem_sentiment_bert-base-uncased,Completed,0.8076923077,0.8215590922,0.8387974205,0.8076923077,0.6939598322,15.0,0.7498
google-research-datasets/poem_sentiment,,bert-large-uncased,google-research-datasets_poem_sentiment_bert-large-uncased,Completed,0.8173076923,0.8136422531,0.8184679903,0.8173076923,0.5788195133,13.0,2.4055
google-research-datasets/poem_sentiment,,bert-large-uncased-whole-word-masking-finetuned-squad,google-research-datasets_poem_sentiment_bert-large-uncased-whole-word-masking-finetuned-squad,Completed,0.8557692308,0.8609786259,0.8816106708,0.8557692308,0.4803135693,12.0,2.335
google-research-datasets/poem_sentiment,,cardiffnlp/twitter-roberta-base-sentiment-latest,google-research-datasets_poem_sentiment_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.9038461538,0.9014213572,0.9019949579,0.9038461538,0.3555195034,11.0,0.7047
google-research-datasets/poem_sentiment,,deepset/roberta-base-squad2,google-research-datasets_poem_sentiment_deepset-roberta-base-squad2,Completed,0.8269230769,0.8396518813,0.8559651887,0.8269230769,0.496933043,13.0,0.7046
google-research-datasets/poem_sentiment,,distilbert-base-uncased,google-research-datasets_poem_sentiment_distilbert-base-uncased,Completed,0.8942307692,0.8950273741,0.8995616702,0.8942307692,0.3870533109,13.0,0.3781
google-research-datasets/poem_sentiment,,distilbert-base-uncased-distilled-squad,google-research-datasets_poem_sentiment_distilbert-base-uncased-distilled-squad,Completed,0.8653846154,0.8665731222,0.8713096686,0.8653846154,0.4249817133,13.0,0.3827
google-research-datasets/poem_sentiment,,distilbert-base-uncased-finetuned-sst-2-english,google-research-datasets_poem_sentiment_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.8653846154,0.8911570179,0.9189002404,0.8653846154,0.383138001,15.0,0.3781
google-research-datasets/poem_sentiment,,distilroberta-base,google-research-datasets_poem_sentiment_distilroberta-base,Completed,0.8461538462,0.8436198387,0.8439080058,0.8461538462,0.3553273976,13.0,0.3699
google-research-datasets/poem_sentiment,,emilyalsentzer/Bio_ClinicalBERT,google-research-datasets_poem_sentiment_emilyalsentzer-Bio_ClinicalBERT,Completed,0.8173076923,0.8053801788,0.8317307692,0.8173076923,0.6215083003,12.0,0.75
google-research-datasets/poem_sentiment,,j-hartmann/emotion-english-distilroberta-base,google-research-datasets_poem_sentiment_j-hartmann-emotion-english-distilroberta-base,Completed,0.8846153846,0.8828928641,0.88542227,0.8846153846,0.4200814664,12.0,0.367
google-research-datasets/poem_sentiment,,microsoft/deberta-base,google-research-datasets_poem_sentiment_microsoft-deberta-base,Completed,0.8846153846,0.8893324342,0.8945249713,0.8846153846,0.3863041997,12.0,1.3599
google-research-datasets/poem_sentiment,,nlptown/bert-base-multilingual-uncased-sentiment,google-research-datasets_poem_sentiment_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.8846153846,0.8913821366,0.9081922176,0.8846153846,0.4589013755,14.0,0.7473
google-research-datasets/poem_sentiment,,roberta-base,google-research-datasets_poem_sentiment_roberta-base,Completed,0.8653846154,0.8711940258,0.8793997669,0.8653846154,0.3998268843,14.0,0.7035
google-research-datasets/poem_sentiment,,xlm-roberta-base,google-research-datasets_poem_sentiment_xlm-roberta-base,Completed,0.8076923077,0.8163791953,0.830450479,0.8076923077,0.7506779432,18.0,0.698
google-research-datasets/poem_sentiment,,zhayunduo/roberta-base-stocktwits-finetuned,google-research-datasets_poem_sentiment_zhayunduo-roberta-base-stocktwits-finetuned,Completed,0.7788461538,0.7809218559,0.7851030548,0.7788461538,0.70311445,13.0,0.707
cornell-movie-review-data/rotten_tomatoes,,GroNLP/hateBERT,cornell-movie-review-data_rotten_tomatoes_GroNLP-hateBERT,Completed,0.8273921201,0.8262077667,0.8365666106,0.8273921201,0.3879398406,11.0,7.5915
cornell-movie-review-data/rotten_tomatoes,,ProsusAI/finbert,cornell-movie-review-data_rotten_tomatoes_ProsusAI-finbert,Completed,0.8470919325,0.8470207171,0.8477394555,0.8470919325,0.3665938079,11.0,7.5883
cornell-movie-review-data/rotten_tomatoes,,albert-base-v2,cornell-movie-review-data_rotten_tomatoes_albert-base-v2,Completed,0.8470919325,0.8470325685,0.8476315715,0.8470919325,0.3673150837,12.0,9.0683
cornell-movie-review-data/rotten_tomatoes,,bert-base-multilingual-uncased,cornell-movie-review-data_rotten_tomatoes_bert-base-multilingual-uncased,Completed,0.7288930582,0.718691646,0.7677289196,0.7288930582,0.5595729351,11.0,7.6058
cornell-movie-review-data/rotten_tomatoes,,bert-base-uncased,cornell-movie-review-data_rotten_tomatoes_bert-base-uncased,Completed,0.8574108818,0.8573702149,0.8578189699,0.8574108818,0.3569303751,11.0,7.5794
cornell-movie-review-data/rotten_tomatoes,,bert-large-uncased,cornell-movie-review-data_rotten_tomatoes_bert-large-uncased,Completed,0.8555347092,0.8550443616,0.8604114257,0.8555347092,0.3720161915,11.0,24.5168
cornell-movie-review-data/rotten_tomatoes,,bert-large-uncased-whole-word-masking-finetuned-squad,cornell-movie-review-data_rotten_tomatoes_bert-large-uncased-whole-word-masking-finetuned-squad,Completed,0.8602251407,0.8600180668,0.862369338,0.8602251407,0.3417721689,11.0,24.5774
cornell-movie-review-data/rotten_tomatoes,,cardiffnlp/twitter-roberta-base-sentiment-latest,cornell-movie-review-data_rotten_tomatoes_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.861163227,0.8609042178,0.8638734914,0.861163227,0.3380267322,11.0,7.1762
cornell-movie-review-data/rotten_tomatoes,,deepset/roberta-base-squad2,cornell-movie-review-data_rotten_tomatoes_deepset-roberta-base-squad2,Completed,0.8602251407,0.8602151768,0.8603278781,0.8602251407,0.3418349326,11.0,7.2794
cornell-movie-review-data/rotten_tomatoes,,distilbert-base-uncased,cornell-movie-review-data_rotten_tomatoes_distilbert-base-uncased,Completed,0.8377110694,0.8377040712,0.8377693283,0.8377110694,0.3823847473,11.0,3.8858
cornell-movie-review-data/rotten_tomatoes,,distilbert-base-uncased-distilled-squad,cornell-movie-review-data_rotten_tomatoes_distilbert-base-uncased-distilled-squad,Completed,0.8367729831,0.836660291,0.837704947,0.8367729831,0.4000163972,12.0,3.8732
cornell-movie-review-data/rotten_tomatoes,,distilbert-base-uncased-finetuned-sst-2-english,cornell-movie-review-data_rotten_tomatoes_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.9015009381,0.9014279864,0.9026930464,0.9015009381,0.2697089016,11.0,3.9621
cornell-movie-review-data/rotten_tomatoes,,distilroberta-base,cornell-movie-review-data_rotten_tomatoes_distilroberta-base,Completed,0.861163227,0.8611319426,0.8614889742,0.861163227,0.3839169145,13.0,3.7436
cornell-movie-review-data/rotten_tomatoes,,emilyalsentzer/Bio_ClinicalBERT,cornell-movie-review-data_rotten_tomatoes_emilyalsentzer-Bio_ClinicalBERT,Completed,0.7889305816,0.7888768884,0.7892248062,0.7889305816,0.4475067258,11.0,7.5971
cornell-movie-review-data/rotten_tomatoes,,j-hartmann/emotion-english-distilroberta-base,cornell-movie-review-data_rotten_tomatoes_j-hartmann-emotion-english-distilroberta-base,Completed,0.8424015009,0.8423926244,0.842478655,0.8424015009,0.3670762777,11.0,3.8342
cornell-movie-review-data/rotten_tomatoes,,microsoft/deberta-base,cornell-movie-review-data_rotten_tomatoes_microsoft-deberta-base,Completed,0.8499061914,0.8498300727,0.8506170793,0.8499061914,0.361941278,11.0,13.9672
cornell-movie-review-data/rotten_tomatoes,,nlptown/bert-base-multilingual-uncased-sentiment,cornell-movie-review-data_rotten_tomatoes_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.8245778612,0.8241431542,0.8278192548,0.8245778612,0.4133546352,11.0,7.5729
cornell-movie-review-data/rotten_tomatoes,,roberta-base,cornell-movie-review-data_rotten_tomatoes_roberta-base,Completed,0.8545966229,0.8545289027,0.8552581464,0.8545966229,0.3544358611,11.0,7.3074
cornell-movie-review-data/rotten_tomatoes,,xlm-roberta-base,cornell-movie-review-data_rotten_tomatoes_xlm-roberta-base,Completed,0.8377110694,0.8355928199,0.8560612808,0.8377110694,0.3663519025,13.0,7.221
cornell-movie-review-data/rotten_tomatoes,,zhayunduo/roberta-base-stocktwits-finetuned,cornell-movie-review-data_rotten_tomatoes_zhayunduo-roberta-base-stocktwits-finetuned,Completed,0.8574108818,0.8569875162,0.8616938285,0.8574108818,0.3508688509,11.0,7.2136
clinc/clinc_oos,plus,GroNLP/hateBERT,clinc_clinc_oos@plus_GroNLP-hateBERT,Completed,0.8404,0.8275121323,0.8653416285,0.8404,0.8467921615,19.0,35.753
clinc/clinc_oos,plus,ProsusAI/finbert,clinc_clinc_oos@plus_ProsusAI-finbert,Completed,0.844,0.8297944273,0.8709514344,0.844,0.8271167874,20.0,35.6365
clinc/clinc_oos,plus,albert-base-v2,clinc_clinc_oos@plus_albert-base-v2,Completed,0.8098,0.797487988,0.8393276501,0.8098,1.0062830448,21.0,43.2715
clinc/clinc_oos,plus,bert-base-multilingual-uncased,clinc_clinc_oos@plus_bert-base-multilingual-uncased,Completed,0.8154,0.8003830322,0.8499821931,0.8154,1.0155230761,18.0,35.7766
clinc/clinc_oos,plus,bert-base-uncased,clinc_clinc_oos@plus_bert-base-uncased,Completed,0.8388,0.821585508,0.8689533593,0.8388,0.8975546956,19.0,35.6394
clinc/clinc_oos,plus,bert-large-uncased,clinc_clinc_oos@plus_bert-large-uncased,Completed,0.8608,0.8490856801,0.8845599484,0.8608,0.7519443631,15.0,116.3239
clinc/clinc_oos,plus,bert-large-uncased-whole-word-masking-finetuned-squad,clinc_clinc_oos@plus_bert-large-uncased-whole-word-masking-finetuned-squad,Completed,0.8634,0.8548008424,0.8840933742,0.8634,0.7367736101,14.0,115.826
clinc/clinc_oos,plus,cardiffnlp/twitter-roberta-base-sentiment-latest,clinc_clinc_oos@plus_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.8696,0.8598145728,0.8916219228,0.8696,0.7123150826,16.0,33.815
clinc/clinc_oos,plus,deepset/roberta-base-squad2,clinc_clinc_oos@plus_deepset-roberta-base-squad2,Completed,0.8622,0.8519968132,0.8830488326,0.8622,0.8033261299,18.0,34.5288
clinc/clinc_oos,plus,distilbert-base-uncased,clinc_clinc_oos@plus_distilbert-base-uncased,Completed,0.827,0.8127682803,0.8573395924,0.827,0.8228653073,19.0,18.198
clinc/clinc_oos,plus,distilbert-base-uncased-distilled-squad,clinc_clinc_oos@plus_distilbert-base-uncased-distilled-squad,Completed,0.8274,0.813968959,0.8541679218,0.8274,0.8068333864,18.0,18.2295
clinc/clinc_oos,plus,distilbert-base-uncased-finetuned-sst-2-english,clinc_clinc_oos@plus_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.8294,0.8156624604,0.8591312385,0.8294,0.7981264591,18.0,18.5503
clinc/clinc_oos,plus,distilroberta-base,clinc_clinc_oos@plus_distilroberta-base,Completed,0.853,0.8404839141,0.8770792233,0.853,0.8200418949,20.0,17.5873
clinc/clinc_oos,plus,emilyalsentzer/Bio_ClinicalBERT,clinc_clinc_oos@plus_emilyalsentzer-Bio_ClinicalBERT,Completed,0.8032,0.7840375528,0.8347506895,0.8032,0.9963851571,19.0,35.6734
clinc/clinc_oos,plus,j-hartmann/emotion-english-distilroberta-base,clinc_clinc_oos@plus_j-hartmann-emotion-english-distilroberta-base,Completed,0.8402,0.8261573131,0.868492149,0.8402,0.8242915869,18.0,18.0007
clinc/clinc_oos,plus,microsoft/deberta-base,clinc_clinc_oos@plus_microsoft-deberta-base,Completed,0.8576,0.8472197035,0.8828915054,0.8576,0.8248240352,16.0,65.4498
clinc/clinc_oos,plus,nlptown/bert-base-multilingual-uncased-sentiment,clinc_clinc_oos@plus_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.8098,0.7899660265,0.8434687634,0.8098,1.0657835007,18.0,35.6666
clinc/clinc_oos,plus,roberta-base,clinc_clinc_oos@plus_roberta-base,Completed,0.8768,0.8693929835,0.8937491816,0.8768,0.7391660213,18.0,34.1554
clinc/clinc_oos,plus,xlm-roberta-base,clinc_clinc_oos@plus_xlm-roberta-base,Completed,0.8558,0.844955377,0.877406022,0.8558,0.8753388524,22.0,33.8789
clinc/clinc_oos,plus,zhayunduo/roberta-base-stocktwits-finetuned,clinc_clinc_oos@plus_zhayunduo-roberta-base-stocktwits-finetuned,Completed,0.8454,0.8314444142,0.8694448537,0.8454,0.8710530996,20.0,33.77
climatebert/climate_detection,,GroNLP/hateBERT,climatebert_climate_detection_GroNLP-hateBERT,Completed,0.9425,0.9440643121,0.9482610066,0.9425,0.1797945946,12.0,2.8663
climatebert/climate_detection,,ProsusAI/finbert,climatebert_climate_detection_ProsusAI-finbert,Completed,0.9575,0.9575987325,0.9577150819,0.9575,0.1811273396,13.0,2.8585
climatebert/climate_detection,,albert-base-v2,climatebert_climate_detection_albert-base-v2,Completed,0.95,0.9508740205,0.9527972028,0.95,0.2490861118,14.0,3.4367
climatebert/climate_detection,,bert-base-multilingual-uncased,climatebert_climate_detection_bert-base-multilingual-uncased,Completed,0.945,0.9441839894,0.9440225502,0.945,0.2964794934,16.0,2.8678
climatebert/climate_detection,,bert-base-uncased,climatebert_climate_detection_bert-base-uncased,Completed,0.97,0.9695549033,0.9698060023,0.97,0.1690557152,13.0,2.8531
climatebert/climate_detection,,bert-large-uncased,climatebert_climate_detection_bert-large-uncased,Completed,0.95,0.9516317016,0.9572368421,0.95,0.1471862346,12.0,9.0839
climatebert/climate_detection,,bert-large-uncased-whole-word-masking-finetuned-squad,climatebert_climate_detection_bert-large-uncased-whole-word-masking-finetuned-squad,Completed,0.9525,0.9534260449,0.9556775895,0.9525,0.2675412297,15.0,9.2806
climatebert/climate_detection,,cardiffnlp/twitter-roberta-base-sentiment-latest,climatebert_climate_detection_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.9575,0.9584953374,0.9614637789,0.9575,0.1335695386,11.0,2.7175
climatebert/climate_detection,,deepset/roberta-base-squad2,climatebert_climate_detection_deepset-roberta-base-squad2,Completed,0.9475,0.9480887616,0.9490943044,0.9475,0.1683747321,11.0,2.7479
climatebert/climate_detection,,distilbert-base-uncased,climatebert_climate_detection_distilbert-base-uncased,Completed,0.9525,0.9521569871,0.9519761972,0.9525,0.1547538638,13.0,1.4623
climatebert/climate_detection,,distilbert-base-uncased-distilled-squad,climatebert_climate_detection_distilbert-base-uncased-distilled-squad,Completed,0.9525,0.9523876804,0.9522930715,0.9525,0.3950510919,27.0,1.451
climatebert/climate_detection,,distilbert-base-uncased-finetuned-sst-2-english,climatebert_climate_detection_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.9575,0.9571930937,0.95705038,0.9575,0.1409661323,12.0,1.4868
climatebert/climate_detection,,distilroberta-base,climatebert_climate_detection_distilroberta-base,Completed,0.9725,0.9721630408,0.9723076923,0.9725,0.1155921072,12.0,1.419
climatebert/climate_detection,,emilyalsentzer/Bio_ClinicalBERT,climatebert_climate_detection_emilyalsentzer-Bio_ClinicalBERT,Completed,0.9375,0.9392003393,0.9435046058,0.9375,0.3499940932,15.0,2.8505
climatebert/climate_detection,,j-hartmann/emotion-english-distilroberta-base,climatebert_climate_detection_j-hartmann-emotion-english-distilroberta-base,Completed,0.9675,0.9675755013,0.9676690274,0.9675,0.185950473,14.0,1.4479
climatebert/climate_detection,,microsoft/deberta-base,climatebert_climate_detection_microsoft-deberta-base,Completed,0.9775,0.9775522701,0.977622973,0.9775,0.0908225179,11.0,5.2477
climatebert/climate_detection,,nlptown/bert-base-multilingual-uncased-sentiment,climatebert_climate_detection_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.945,0.9452532993,0.9455744746,0.945,0.1890491098,12.0,2.8516
climatebert/climate_detection,,roberta-base,climatebert_climate_detection_roberta-base,Completed,0.975,0.975,0.975,0.975,0.176819399,23.0,2.7502
climatebert/climate_detection,,xlm-roberta-base,climatebert_climate_detection_xlm-roberta-base,Completed,0.975,0.975,0.975,0.975,0.1699711382,18.0,2.7338
climatebert/climate_detection,,zhayunduo/roberta-base-stocktwits-finetuned,climatebert_climate_detection_zhayunduo-roberta-base-stocktwits-finetuned,Completed,0.97,0.97,0.97,0.97,0.1949256957,24.0,2.7136
climatebert/tcfd_recommendations,,GroNLP/hateBERT,climatebert_tcfd_recommendations_GroNLP-hateBERT,Completed,0.7325,0.7332260419,0.744243875,0.7325,0.8100315928,14.0,2.8587
climatebert/tcfd_recommendations,,ProsusAI/finbert,climatebert_tcfd_recommendations_ProsusAI-finbert,Completed,0.725,0.7201971081,0.74475,0.725,0.7670007944,13.0,2.8916
climatebert/tcfd_recommendations,,albert-base-v2,climatebert_tcfd_recommendations_albert-base-v2,Completed,0.7175,0.6942699972,0.6740700483,0.7175,0.751242578,13.0,3.3871
